title,artist,album_artist,album,plays,musicID,trackNo,diskNo
Segue 3,Failure,Failure,Fantastic Planet (Remastered),2,8FC54AC316A2EFC9,12,1
The Nurse Who Loved Me,Failure,Failure,Fantastic Planet (Remastered),1,7BA51F0B5B336364,13,1
Another Space Song,Failure,Failure,Fantastic Planet (Remastered),1,C54556A201F43619,14,1
Stuck On You,Failure,Failure,Fantastic Planet (Remastered),4,6E69AA2B857256EC,15,1
Heliotropic,Failure,Failure,Fantastic Planet (Remastered),4,92666BB0D4666064,16,1
Daylight,Failure,Failure,Fantastic Planet (Remastered),0,799B33372BCD0E32,17,1
Shrine,Failure,Failure,Golden,0,22689ABD7AC00E8F,1,1
Golden,Failure,Failure,Golden,0,C1DD4E3E0F5B12A6,2,1
Pennies,Failure,Failure,Golden,1,A8237054A0A76169,3,1
Petting The Carpet,Failure,Failure,Golden,0,044332F40D24E68D,4,1
Gone,Failure,Failure,Golden,0,F4A81F66E93DE346,5,1
Mange,Failure,Failure,Golden,0,B70E61829A83CC95,6,1
Perfect Prisons,Failure,Failure,Golden,0,F6318A0BFF69151F,7,1
Untitled,Failure,Failure,Golden,0,F483F30719D2210E,8,1
Lucky Shoreline,Failure,Failure,Golden,1,0CDF7007F572641E,9,1
Wake Up,Failure,Failure,Golden,0,4E703D84B5273A03,10,1
You're Too Much,Failure,Failure,Golden,0,1F785ABCF857C137,11,1
Don't Look Up,Failure,Failure,Golden,0,B8A2947A08CD2BC2,12,1
Segue 4,Failure,Failure,The Heart Is a Monster,0,C791C1578FD35747,1,1
Hot Traveler,Failure,Failure,The Heart Is a Monster,0,045ADCCE33C28B30,2,1
A.M. Amnesia,Failure,Failure,The Heart Is a Monster,0,A01A1BF7A9830E05,3,1
Snow Angel,Failure,Failure,The Heart Is a Monster,0,EFC6C1102C458E4D,4,1
Atom City Queen,Failure,Failure,The Heart Is a Monster,2,924730CB7516BA90,5,1
Segue 5,Failure,Failure,The Heart Is a Monster,0,B1353E65D89744C4,6,1
Counterfeit Sky,Failure,Failure,The Heart Is a Monster,1,1DB03B448AFC016E,7,1
Petting the Carpet,Failure,Failure,The Heart Is a Monster,0,AE01D4A5B96BE9E1,8,1
Mulholland Dr.,Failure,Failure,The Heart Is a Monster,0,27C515ADABF638DE,9,1
Fair Light Era,Failure,Failure,The Heart Is a Monster,0,4D29199FFF5349FA,10,1
Segue 6,Failure,Failure,The Heart Is a Monster,0,7603D0E9C710F094,11,1
Come Crashing,Failure,Failure,The Heart Is a Monster,0,2A490A7782B9B37D,12,1
Segue 7,Failure,Failure,The Heart Is a Monster,0,633603433112D405,13,1
The Focus,Failure,Failure,The Heart Is a Monster,0,AEAB11FAED71DF2F,14,1
Otherwhere,Failure,Failure,The Heart Is a Monster,0,89948D7E7C97BD28,15,1
Segue 8,Failure,Failure,The Heart Is a Monster,0,87B8954583C9F2CA,16,1
I Can See Houses,Failure,Failure,The Heart Is a Monster,0,1D88047B3C52C217,17,1
Segue 9,Failure,Failure,The Heart Is a Monster,0,4E574D8641E24054,18,1
Dark Speed,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,0,B3905C6D65049A64,1,1
Paralytic Flow,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,3,53C2D3F228761E9E,2,1
Pennies,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,2,B4C3630D6C110AB5,3,1
Segue 10,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,0,DC4D0FA7DFC146E4,4,1
No One Left,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,0,1E1C2B02EC98A9F4,5,1
Solar Eyes,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,0,77B956692DBAD7C4,6,1
What Makes it Easy,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,0,9126166D39A33979,7,1
Segue 11,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,0,3812A85F02DF9F26,8,1
Found a Way,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,0,A8BAB7D2A16408FD,9,1
Distorted Fields,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,0,39E9E7EB65180DFF,10,1
Segue 12,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,0,946F8D596E025B61,11,1
Heavy and Blind,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,1,B85951995FF3D0BC,12,1
Another Post Human Dream,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,0,7C51E8EDE8B051C9,13,1
Apocalypse Blooms,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,0,E30975A10393A061,14,1
Force Fed Rainbow,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,1,26C7A1BEEFC662C8,15,1
The Pineal Electorate,Failure,Failure,In The Future Your Body Will Be The Furthest Thing From Your Mind,0,AC968837C6266873,16,1
Crash Test Delayed,Failure,Failure,Location Lost,0,05C2339CDBEBCF9A,1,1
The Rising Skyline,Failure + Hayley Williams,Failure,Location Lost,0,33A4CD5348A333FB,2,1
Solid State,Failure,Failure,Location Lost,0,C994DCD551D8D46C,3,1
The Air's on Fire,Failure,Failure,Location Lost,0,2557AE1129DA65AF,4,1
Halo and Grain,Failure,Failure,Location Lost,0,56A14ED707660175,5,1
Someday Soon,Failure,Failure,Location Lost,0,6360672F1781E15F,6,1
Location Lost,Failure,Failure,Location Lost,0,A3AEE53D50CF2739,7,1
A Way Down,Failure,Failure,Location Lost,0,86E8D7175F6E7598,8,1
Moonlight Understands,Failure,Failure,Location Lost,0,8E46B2BF41CDBBFF,9,1
Let It Drip,Failure,Failure,Magnified (Remixed and Remastered),3,FE7C99F3E7A44FB5,1,1
Moth,Failure,Failure,Magnified (Remixed and Remastered),3,0EEEA45E67A7D2A8,2,1
Frogs,Failure,Failure,Magnified (Remixed and Remastered),7,2D9895D8500107EF,3,1
Bernie,Failure,Failure,Magnified (Remixed and Remastered),7,15DA0028DBAC426F,4,1
Magnified,Failure,Failure,Magnified (Remixed and Remastered),4,8F01F3A097D4F272,5,1
Wonderful Life,Failure,Failure,Magnified (Remixed and Remastered),2,7C2ABC45E5273A54,6,1
Undone,Failure,Failure,Magnified (Remixed and Remastered),5,6508A9F1F3A40EB3,7,1
Wet Gravity,Failure,Failure,Magnified (Remixed and Remastered),4,8D75AFB40E48DC79,8,1
Empty Friend,Failure,Failure,Magnified (Remixed and Remastered),1,AAA90C787AE481AC,9,1
Small Crimes,Failure,Failure,Magnified (Remixed and Remastered),0,1A0F2B6A5AE9BF2A,10,1
Pennies (Album Outtake),Failure,Failure,Magnified (Remixed and Remastered),2,B0A4E544C3413EE9,11,1
Water With Hands,Failure,Failure,Wild Type Droid,0,75C7DD5A70296525,1,1
Headstand,Failure,Failure,Wild Type Droid,0,FE6DE959CCBB029D,2,1
A Lifetime Of Joy,Failure,Failure,Wild Type Droid,0,259CF6D17F002069,3,1
Submarines,Failure,Failure,Wild Type Droid,3,2AD3BD1E03F0552E,4,1
Bring Back The Sound,Failure,Failure,Wild Type Droid,1,D557CA182C274173,5,1
Mercury Mouth,Failure,Failure,Wild Type Droid,0,4B8FFC124584CB25,6,1
Undecided,Failure,Failure,Wild Type Droid,2,6D9495984C3AE904,7,1
Long Division,Failure,Failure,Wild Type Droid,0,7C6F1CB2DC57CEE6,8,1
Bad Translation,Failure,Failure,Wild Type Droid,0,6245CF941ADA95DF,9,1
Half Moon,Failure,Failure,Wild Type Droid,0,111CC6898A90B47C,10,1
This Heart Attack,Faker,Faker,"Triple J: Hottest 100, Vol. 15",0,FBC5C9EBF957F01D,6,1
Doll,Foo Fighters,Foo Fighters,The Colour And The Shape,0,95502316E397BAAF,1,1
Monkey Wrench,Foo Fighters,Foo Fighters,The Colour And The Shape,0,68AAFE74F53BF91F,2,1
"Hey, Johnny Park!",Foo Fighters,Foo Fighters,The Colour And The Shape,0,E87E2D27BD117124,3,1
My Poor Brain,Foo Fighters,Foo Fighters,The Colour And The Shape,0,CD9DF641B186BA6B,4,1
Wind Up,Foo Fighters,Foo Fighters,The Colour And The Shape,0,7892DD371C7EA7A9,5,1
Up In Arms,Foo Fighters,Foo Fighters,The Colour And The Shape,0,9DBA974A386366D6,6,1
My Hero,Foo Fighters,Foo Fighters,The Colour And The Shape,0,BE0B7839E4EF00F4,7,1
See You,Foo Fighters,Foo Fighters,The Colour And The Shape,0,47EB5400407C16C1,8,1
Enough Space,Foo Fighters,Foo Fighters,The Colour And The Shape,0,97DD8C260627374C,9,1
February Stars,Foo Fighters,Foo Fighters,The Colour And The Shape,0,C4EBD194B8DCE36E,10,1
Everlong,Foo Fighters,Foo Fighters,The Colour And The Shape,0,745911093094524A,11,1
Walking After You,Foo Fighters,Foo Fighters,The Colour And The Shape,0,13F5B5A5BB1A1031,12,1
New Way Home,Foo Fighters,Foo Fighters,The Colour And The Shape,0,85C9F3B8830850B7,13,1
This Is A Call,Foo Fighters,Foo Fighters,Foo Fighters,0,66BB4E79978E6618,1,1
I'll Stick Around,Foo Fighters,Foo Fighters,Foo Fighters,2,403C2DDCEFD81F0A,2,1
Big Me,Foo Fighters,Foo Fighters,Foo Fighters,0,1106549A983CE4C4,3,1
Alone + Easy Target,Foo Fighters,Foo Fighters,Foo Fighters,0,F44457C56F94A075,4,1
Good Grief,Foo Fighters,Foo Fighters,Foo Fighters,0,D725898AB63A35B3,5,1
Floaty,Foo Fighters,Foo Fighters,Foo Fighters,0,E99AB0115FFF199E,6,1
Weenie Beenie,Foo Fighters,Foo Fighters,Foo Fighters,0,F03F4288676CE94F,7,1
"Oh, George",Foo Fighters,Foo Fighters,Foo Fighters,0,2AC227D532A5F81B,8,1
For All The Cows,Foo Fighters,Foo Fighters,Foo Fighters,0,449902868EB55254,9,1
X-Static,Foo Fighters,Foo Fighters,Foo Fighters,0,9525427D3F660DDE,10,1
Wattershed,Foo Fighters,Foo Fighters,Foo Fighters,0,5FB8113BF0309C76,11,1
Exhausted,Foo Fighters,Foo Fighters,Foo Fighters,0,F08D429B77AE05EE,12,1
This Is A Call,Foo Fighters,Foo Fighters,This Is A Call [Single],0,856234F30D018AC6,1,1
Winnebago,Foo Fighters,Foo Fighters,This Is A Call [Single],0,AF1348C1C2DEC5A6,2,1
Podunk,Foo Fighters,Foo Fighters,This Is A Call [Single],0,9D5378B44255A87B,3,1
The Pretender,Foo Fighters,Foo Fighters,"Triple J: Hottest 100, Vol. 15",0,70D4446234356E8B,21,1
Jacqueline,Franz Ferdinand,Franz Ferdinand,Franz Ferdinand,1,B79CDEC1EC62EE84,1,1
Tell Her Tonight,Franz Ferdinand,Franz Ferdinand,Franz Ferdinand,0,0FFA56911B1CAB54,2,1
Take Me Out,Franz Ferdinand,Franz Ferdinand,Franz Ferdinand,0,99BDC9357B81F823,3,1
The Dark Of The Matinée,Franz Ferdinand,Franz Ferdinand,Franz Ferdinand,0,6778E48E2B5BF534,4,1
Auf Achse,Franz Ferdinand,Franz Ferdinand,Franz Ferdinand,0,10AB7C5601F6D134,5,1
Cheating On You,Franz Ferdinand,Franz Ferdinand,Franz Ferdinand,0,EBBB5BB5C6533E79,6,1
This Fire,Franz Ferdinand,Franz Ferdinand,Franz Ferdinand,0,B032A0D0F0488F16,7,1
Darts Of Pleasure,Franz Ferdinand,Franz Ferdinand,Franz Ferdinand,0,4AB259C05D92340D,8,1
Michael,Franz Ferdinand,Franz Ferdinand,Franz Ferdinand,0,11BECB6698C28D79,9,1
Come On Home,Franz Ferdinand,Franz Ferdinand,Franz Ferdinand,0,6BCD65D55A2095B1,10,1
40',Franz Ferdinand,Franz Ferdinand,Franz Ferdinand,0,ED96F2F5FDF63A75,11,1
Chelsea Dagger,The Fratellis,The Fratellis,"Triple J: Hottest 100, Vol. 15",0,BC48479FE0B1F7BF,19,1
Burnout,Green Day,Green Day,Dookie,0,B7A56030AD9160B4,1,1
Having A Blast,Green Day,Green Day,Dookie,0,3E7A8324BD1D508F,2,1
Chump,Green Day,Green Day,Dookie,0,84CE229DE1D81198,3,1
Longview,Green Day,Green Day,Dookie,0,A7FF97646A494965,4,1
Welcome To Paradise,Green Day,Green Day,Dookie,0,0DCC37DB1D17D81B,5,1
Pulling Teeth,Green Day,Green Day,Dookie,0,095D0C1A2C4C218D,6,1
Basket Case,Green Day,Green Day,Dookie,0,2323ECE936E3EC32,7,1
She,Green Day,Green Day,Dookie,0,A6C983A6996AF1DD,8,1
Sassafras Roots,Green Day,Green Day,Dookie,0,D66099828FC167DE,9,1
When I Come Around,Green Day,Green Day,Dookie,0,9923D3C52A41468C,10,1
Coming Clean,Green Day,Green Day,Dookie,0,A0439C22A9A7ACED,11,1
Emenius Sleepus,Green Day,Green Day,Dookie,0,08409F210095ABFD,12,1
In The End,Green Day,Green Day,Dookie,0,AE06960844CA4C69,13,1
F.O.D./All By Myself,Green Day,Green Day,Dookie,0,F44246BB140446E0,14,1
Snakeskin,Gyroscope,Gyroscope,"Triple J: Hottest 100, Vol. 15",0,017039360CF12569,9,1
I'd Have You Anytime [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,AE649020928FF12F,1,1
My Sweet Lord [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,62306CEA18C29A35,2,1
Wah-Wah [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,81658FC370249D5F,3,1
Isn't It a Pity [Version 1 / 2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],1,37EE1637B17B89B3,4,1
What Is Life [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,00218F7D1EA51BA9,5,1
If Not for You [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,60AF6F8C416FE8B5,6,1
Behind That Locked Door [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,35593F6C7803D160,7,1
Let It Down [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,8D1C7362EBBC98A8,8,1
Run of the Mill [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,07552DE137F98805,9,1
Beware of Darkness [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,9AC2AF2983B778AC,1,2
Apple Scruffs [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,514A1B7CB6B7524E,2,2
Ballad of Sir Frankie Crisp (Let It Roll) [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,11D55A93771AB25C,3,2
Awaiting on You All [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,AAAE929F8E299B63,4,2
All Things Must Pass [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,E3BAF868C305E3ED,5,2
I Dig Love [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,C32706B494B36C65,6,2
Art of Dying [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,A2F28C31759EF935,7,2
Isn't It a Pity [Version 2 / 2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,AACE19F9DF237C30,8,2
Hear Me Lord [2020 Mix],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,84746DDB5817BA28,9,2
Out of the Blue [Remastered 2020],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,0EB15ED2FA435B25,10,2
It's Johnny's Birthday [Remastered 2020],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,A7A98103A34292D3,11,2
Plug Me In [Remastered 2020],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,54287DB70409C5E8,12,2
I Remember Jeep [Remastered 2020],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,96D99F9DB44D9F30,13,2
Thanks for the Pepperoni [Remastered 2020],George Harrison,George Harrison,All Things Must Pass [50th Anniversary],0,E705E668B5997603,14,2
Cloud Nine (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,0,E8D941FA2C035A18,1,1
That's What It Takes (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,0,082C707420316E6F,2,1
Fish On The Sand (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,0,D59F7F34B751D456,3,1
Just For Today (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,0,0B75FF36A71BBBC7,4,1
This Is Love (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,0,B47698FC5B7677F9,5,1
When We Was Fab (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,0,8F9776E446D51D00,6,1
Devil's Radio (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,0,CC9CDA0984B5C339,7,1
Someplace Else (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,0,71F2F95D3D95871D,8,1
Wreck Of The Hesperus (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,0,D80053F4873A4588,9,1
Breath Away From Heaven (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,0,CDFB3E7903536695,10,1
Got My Mind Set On You (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,1,E2ABBA6E9527A649,11,1
Shanghai Surprise (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,0,5B39993E9911278E,12,1
Zig Zag (2004 Digital Remaster),George Harrison,George Harrison,Cloud Nine,0,B167F5D0CA0986BF,13,1
Bad,Michael Jackson,Michael Jackson,Bad,1,3507A6B0AD4D1CC0,1,1
The Way You Make Me Feel,Michael Jackson,Michael Jackson,Bad,0,C0406AB7B579B5B2,2,1
Speed Demon,Michael Jackson,Michael Jackson,Bad,0,6D6E6C42AF885474,3,1
Liberian Girl,Michael Jackson,Michael Jackson,Bad,0,C654253DFAF0F210,4,1
Just Good Friends,Michael Jackson,Michael Jackson,Bad,0,6489358EDBF76D29,5,1
Another Part Of Me,Michael Jackson,Michael Jackson,Bad,0,4632AD37DA7D975F,6,1
Man In The Mirror,Michael Jackson,Michael Jackson,Bad,1,0FF60F1B797950AA,7,1
I Just Can't Stop Loving You,Michael Jackson,Michael Jackson,Bad,0,83EA46ED6C5FE6DB,8,1
Dirty Diana,Michael Jackson,Michael Jackson,Bad,0,5046681F1F701A13,9,1
Smooth Criminal,Michael Jackson,Michael Jackson,Bad,0,4D12CF46746D962E,10,1
Leave Me Alone,Michael Jackson,Michael Jackson,Bad,0,025EF49566FD1DF9,11,1
Wanna Be Startin' Somethin',Michael Jackson,Michael Jackson,Thriller,0,D5DD521D29059D93,1,1
Baby Be Mine,Michael Jackson,Michael Jackson,Thriller,0,D7BB3CDDCE2A6728,2,1
The Girl Is Mine,Michael Jackson + Paul McCartney,Michael Jackson,Thriller,0,FB15DDD84CA3C3BC,3,1
Thriller,Michael Jackson,Michael Jackson,Thriller,1,E08334E702CEFB56,4,1
Beat It,Michael Jackson,Michael Jackson,Thriller,0,CCE50DE4038BDA49,5,1
Billie Jean,Michael Jackson,Michael Jackson,Thriller,0,02724228B7C50A68,6,1
Human Nature,Michael Jackson,Michael Jackson,Thriller,0,D14B458D80EF5C72,7,1
P.Y.T. (Pretty Young Thing),Michael Jackson,Michael Jackson,Thriller,0,F55DC50A8D2F46D3,8,1
The Lady In My Life,Michael Jackson,Michael Jackson,Thriller,0,7CEFD9462BA27947,9,1
Excerpt From Thriller Voiceover Session,Vincent Price,Michael Jackson,Thriller,0,DCBF5A69E5CFE299,10,1
The Girl Is Mine (2008 Remix),Michael Jackson Feat. will.i.am,Michael Jackson,Thriller,0,F58BBB7E213027B2,11,1
P.Y.T. (2008 Remix),Michael Jackson Feat. will.i.am,Michael Jackson,Thriller,0,5E6E1F26046BC669,12,1
Wanna Be Startin' Somethin' (2008 Remix),Michael Jackson Feat. Akon,Michael Jackson,Thriller,0,DE99437B8E31DF25,13,1
Beat It (2008 Remix),Michael Jackson Feat. Fergie,Michael Jackson,Thriller,0,2243DD11C1859B3B,14,1
Billie Jean (2008 Kanye West Remix),Michael Jackson,Michael Jackson,Thriller,0,838287FA757B3B08,15,1
For All Time,Michael Jackson,Michael Jackson,Thriller,0,33833567788CE1BB,16,1
Better Than,The John Butler Trio,The John Butler Trio,"Triple J: Hottest 100, Vol. 15",0,97D75A046E86B212,3,1
Lines On Palms,Josh Pyke,Josh Pyke,"Triple J: Hottest 100, Vol. 15",0,F80DB7DD83C52ACC,18,2
D.A.N.C.E.,Justice,Justice,"Triple J: Hottest 100, Vol. 15",1,A2F92FF5793522DA,14,2
Ruby,Kaiser Chiefs,Kaiser Chiefs,"Triple J: Hottest 100, Vol. 15",0,8B61BA5FB5EDACC1,10,1
On Call,Kings Of Leon,Kings Of Leon,"Triple J: Hottest 100, Vol. 15",0,EC2CAE0A54A42778,4,1
Opinions Won't Keep You Warm At Night,Kisschasy,Kisschasy,"Triple J: Hottest 100, Vol. 15",0,7BCD047766F41864,13,2
Golden Skans,Klaxons,Klaxons,"Triple J: Hottest 100, Vol. 15",2,717415F9D32A8698,8,2
Hurricane,Kyuss,Kyuss,...And The Circus Leaves Town,0,FBCD647454E5321E,1,1
One Inch Man,Kyuss,Kyuss,...And The Circus Leaves Town,0,DAEB88DA273511A9,2,1
Thee Ol' Boozeroony,Kyuss,Kyuss,...And The Circus Leaves Town,0,F336EC71B4B571D2,3,1
Gloria Lewis,Kyuss,Kyuss,...And The Circus Leaves Town,0,DB21BBED033E4802,4,1
Phototropic,Kyuss,Kyuss,...And The Circus Leaves Town,0,6F5FD8D770260405,5,1
El Rodeo,Kyuss,Kyuss,...And The Circus Leaves Town,2,1600443F006D1806,6,1
Jumbo Blimp Jumbo,Kyuss,Kyuss,...And The Circus Leaves Town,0,D4A29B1D2D42A878,7,1
Tangy Zizzle,Kyuss,Kyuss,...And The Circus Leaves Town,0,27C64306FC1955B6,8,1
Size Queen,Kyuss,Kyuss,...And The Circus Leaves Town,0,B631FCE133961FBA,9,1
Catamaran,Kyuss,Kyuss,...And The Circus Leaves Town,0,8FD0D0D5FBA8290F,10,1
Spaceship Landing,Kyuss,Kyuss,...And The Circus Leaves Town,0,7F6626D96FD85832,11,1
Gardenia,Kyuss,Kyuss,Welcome To Sky Valley,0,A797C85693B681B4,1,1
Asteroid,Kyuss,Kyuss,Welcome To Sky Valley,0,2E4B973804D445FE,2,1
Supa Scoopa And Mighty Scoop,Kyuss,Kyuss,Welcome To Sky Valley,0,FDF8541A67954E2A,3,1
100°,Kyuss,Kyuss,Welcome To Sky Valley,1,AB6FC0A30D1BBAA4,4,1
Space Cadet,Kyuss,Kyuss,Welcome To Sky Valley,0,66A76EFEF696E360,5,1
Demon Cleaner,Kyuss,Kyuss,Welcome To Sky Valley,0,FD48606C32D1EE7F,6,1
Odyssey,Kyuss,Kyuss,Welcome To Sky Valley,0,5DDCC6658931D3F8,7,1
Conan Troutman,Kyuss,Kyuss,Welcome To Sky Valley,0,30C5ECA204B6EF80,8,1
N.O.,Kyuss,Kyuss,Welcome To Sky Valley,0,4886CBB7B5BE7C95,9,1
Whitewater,Kyuss,Kyuss,Welcome To Sky Valley,0,1DF15E6917C6D858,10,1
(Beginning Of What's About To Happen) Hwy 74,Kyuss,Kyuss,Wretch,0,281C0D38F9CCB818,1,1
Love Has Passed Me By,Kyuss,Kyuss,Wretch,0,74EF82AA76370080,2,1
Son Of A Bitch,Kyuss,Kyuss,Wretch,0,9B8388950E3938FC,3,1
Black Widow,Kyuss,Kyuss,Wretch,0,D27471F3FEDFF695,4,1
Katzenjammer,Kyuss,Kyuss,Wretch,0,E724058B7D124048,5,1
Deadly Kiss,Kyuss,Kyuss,Wretch,0,A9887F6C36A2E90E,6,1
The Law,Kyuss,Kyuss,Wretch,0,73C07169F5E4FC0D,7,1
Isolation,Kyuss,Kyuss,Wretch,0,1DB2F219E0D9E854,8,1
I'm Not,Kyuss,Kyuss,Wretch,0,D225C0F0F414038D,9,1
Big Bikes,Kyuss,Kyuss,Wretch,0,1AF6E55ADFD4F552,10,1
Stage Ill,Kyuss,Kyuss,Wretch,0,1776FF3112A7C8A7,11,1
Black Dog,Led Zeppelin,Led Zeppelin,Led Zeppelin IV,0,8B3E5F4141F16802,1,1
Rock And Roll,Led Zeppelin,Led Zeppelin,Led Zeppelin IV,0,7BC9D2322689F87D,2,1
The Battle Of Evermore,Led Zeppelin,Led Zeppelin,Led Zeppelin IV,0,855E2CE34BCF7189,3,1
Stairway To Heaven,Led Zeppelin,Led Zeppelin,Led Zeppelin IV,0,266CC0B9BB6422F3,4,1
Misty Mountain Hop,Led Zeppelin,Led Zeppelin,Led Zeppelin IV,0,6EC635C447AE30E9,5,1
Four Sticks,Led Zeppelin,Led Zeppelin,Led Zeppelin IV,0,76017BA85C3B85E9,6,1
Going To California,Led Zeppelin,Led Zeppelin,Led Zeppelin IV,0,895DA0064897E39E,7,1
When The Levee Breaks,Led Zeppelin,Led Zeppelin,Led Zeppelin IV,0,56F3BF86B0C27210,8,1
Imagine,John Lennon,John Lennon,Imagine,0,43E78D13B2CC41B3,1,1
Crippled Inside,John Lennon,John Lennon,Imagine,0,2204815E25F55ABD,2,1
Jealous Guy,John Lennon,John Lennon,Imagine,0,85DB7DF109A0FD62,3,1
It's So Hard,John Lennon,John Lennon,Imagine,0,2063825EC08B5B84,4,1
I Don't Wanna Be A Soldier Mama,John Lennon,John Lennon,Imagine,0,B565899D51964689,5,1
Give Me Some Truth,John Lennon,John Lennon,Imagine,0,8BEB9A0C68B58CC3,6,1
Oh My Love,John Lennon,John Lennon,Imagine,0,FAE73D2C7BECCD86,7,1
How Do You Sleep?,John Lennon,John Lennon,Imagine,0,77288255E24C5A5B,8,1
How?,John Lennon,John Lennon,Imagine,0,EF5B359A9C71CB0E,9,1
Oh Yoko!,John Lennon,John Lennon,Imagine,0,CCBAC84602FCDE34,10,1
Superstar,Lupe Fiasco,Lupe Fiasco,"Triple J: Hottest 100, Vol. 15",0,7A6962CA9C740A69,15,2
Paper Planes,M.I.A.,M.I.A.,"Triple J: Hottest 100, Vol. 15",0,08C16F00A56742C8,16,1
Harder To Breathe,Maroon 5,Maroon 5,Songs About Jane,0,BE0D962E77BD2260,1,1
This Love,Maroon 5,Maroon 5,Songs About Jane,0,BB5838302C706E9A,2,1
Shiver,Maroon 5,Maroon 5,Songs About Jane,0,79AC09F66BAD45D1,3,1
She Will Be Loved,Maroon 5,Maroon 5,Songs About Jane,0,86BA9182B4131A97,4,1
Tangled,Maroon 5,Maroon 5,Songs About Jane,0,4D36FFB34F3C07D1,5,1
The Sun,Maroon 5,Maroon 5,Songs About Jane,0,F548E63B97782F87,6,1
Must Get Out,Maroon 5,Maroon 5,Songs About Jane,0,1CBCFC6659024DF5,7,1
Sunday Morning,Maroon 5,Maroon 5,Songs About Jane,0,AC426457A59D95E4,8,1
Secret,Maroon 5,Maroon 5,Songs About Jane,0,E6C558D1ED510F4D,9,1
Through With You,Maroon 5,Maroon 5,Songs About Jane,0,2BA23F9A71D3005A,10,1
Not Coming Home,Maroon 5,Maroon 5,Songs About Jane,0,A486A2B35929DAB4,11,1
Sweetest Goodbye,Maroon 5,Maroon 5,Songs About Jane,1,47913525C441AC79,12,1
Cygnus....Vismund Cygnus,The Mars Volta,The Mars Volta,Frances The Mute,0,14CDDFA3BC743505,1,1
The Widow,The Mars Volta,The Mars Volta,Frances The Mute,0,EF1898E3BB667A78,2,1
L'Via L'Viaquez,The Mars Volta,The Mars Volta,Frances The Mute,0,52FA40FBFCBEF6B6,3,1
Miranda That Ghost Just Isn't Holy Anymore,The Mars Volta,The Mars Volta,Frances The Mute,0,8F182D4844A056D5,4,1
